systems_impacted,num_files_changed,deployment_hour,deployment_day,engineer_experience,historical_failures,dependency_count,rollback_required,test_coverage,change_type,change_failed
1,42,23,Tuesday,5,3,6,0,73,Network,0
13,83,13,Sunday,5,2,7,1,51,Application,1
14,40,3,Sunday,8,5,2,0,65,Application,1
14,50,19,Wednesday,9,5,0,1,71,Application,1
2,35,22,Sunday,7,4,1,0,60,Application,0
4,24,11,Saturday,10,0,5,1,44,Database,0
2,88,14,Sunday,13,0,10,1,67,Network,0
1,17,9,Saturday,8,5,5,1,62,Database,0
7,40,10,Friday,14,4,10,0,87,Database,0
11,74,8,Sunday,2,3,4,1,71,Infrastructure,1
11,66,10,Friday,2,2,10,0,44,Database,1
12,44,1,Sunday,12,5,4,1,74,Application,1
8,23,12,Thursday,8,5,8,0,97,Infrastructure,1
6,6,21,Monday,6,2,10,0,45,Infrastructure,0
4,66,7,Monday,8,2,6,1,58,Database,0
14,21,20,Monday,14,5,5,0,83,Network,1
6,35,20,Thursday,9,3,10,0,79,Infrastructure,1
3,29,7,Monday,9,3,6,1,45,Database,0
12,7,0,Friday,11,0,2,0,53,Database,0
8,93,5,Tuesday,6,3,6,0,94,Application,0
10,53,12,Tuesday,8,1,2,0,100,Network,0
14,37,8,Sunday,2,4,7,1,42,Infrastructure,1
13,23,5,Tuesday,8,3,9,0,50,Network,1
13,97,14,Monday,3,2,9,1,78,Network,1
2,8,22,Tuesday,14,3,8,1,80,Network,1
5,76,15,Saturday,1,0,2,1,63,Infrastructure,0
1,48,3,Monday,7,4,6,1,82,Infrastructure,0
6,10,16,Saturday,1,4,7,0,84,Network,0
2,79,8,Friday,14,2,2,0,57,Database,0
4,24,11,Saturday,11,4,5,0,70,Infrastructure,0
6,90,21,Friday,1,1,6,0,49,Application,0
10,47,18,Thursday,1,4,3,0,65,Network,0
11,53,19,Thursday,4,5,5,1,68,Infrastructure,1
8,39,11,Sunday,13,2,6,1,41,Infrastructure,1
12,67,21,Saturday,14,4,11,1,69,Network,1
8,66,5,Wednesday,12,3,6,0,78,Application,0
11,6,11,Friday,13,0,10,1,86,Database,1
6,21,8,Monday,14,5,0,0,49,Database,0
4,73,19,Wednesday,12,5,1,0,51,Infrastructure,0
8,74,4,Friday,4,3,10,0,59,Application,1
13,36,20,Monday,14,5,10,1,96,Application,1
8,3,2,Friday,10,1,0,1,93,Network,0
10,88,1,Friday,11,1,8,1,80,Network,1
14,86,7,Monday,6,0,11,1,98,Application,1
1,78,9,Friday,12,0,6,1,58,Database,0
4,42,14,Friday,10,0,10,0,93,Network,0
4,45,8,Friday,12,0,6,1,45,Network,0
7,44,9,Sunday,3,4,2,1,95,Database,0
14,91,10,Thursday,10,5,4,1,62,Database,1
14,33,8,Tuesday,6,3,1,0,58,Network,0
11,60,13,Friday,13,1,4,1,70,Application,0
7,86,4,Sunday,7,4,7,1,72,Network,1
13,93,8,Monday,11,0,9,0,41,Database,1
11,83,3,Saturday,1,2,2,1,54,Network,0
8,83,1,Friday,14,2,3,0,50,Infrastructure,0
11,70,18,Sunday,14,3,7,0,65,Database,1
5,83,0,Thursday,6,1,1,1,57,Network,0
7,77,20,Sunday,10,1,0,1,40,Infrastructure,0
8,26,0,Thursday,1,3,2,1,71,Database,0
9,86,11,Saturday,7,0,1,0,43,Infrastructure,0
3,21,10,Friday,10,0,9,1,61,Application,0
3,2,0,Wednesday,5,5,1,0,75,Database,0
4,47,13,Saturday,10,1,3,0,68,Infrastructure,0
5,30,10,Tuesday,14,1,5,1,75,Application,0
10,27,6,Monday,4,1,9,1,98,Infrastructure,1
1,71,1,Sunday,1,0,9,0,96,Database,0
7,20,14,Monday,9,2,4,1,89,Database,0
9,50,7,Monday,7,3,3,0,72,Database,0
8,95,21,Monday,2,3,7,1,78,Application,1
5,23,19,Thursday,4,4,10,1,53,Network,1
14,13,14,Sunday,4,4,4,1,87,Database,0
14,81,7,Tuesday,8,2,1,1,86,Application,0
4,4,9,Friday,2,1,3,0,76,Application,0
12,14,18,Friday,11,2,6,0,84,Database,0
7,20,2,Wednesday,5,4,3,0,44,Database,0
5,13,19,Friday,10,5,5,0,89,Database,0
7,3,13,Tuesday,8,4,1,0,100,Database,0
12,90,8,Friday,6,3,8,0,61,Network,1
1,90,8,Thursday,4,2,3,1,44,Network,0
1,82,20,Saturday,5,0,0,1,76,Infrastructure,0
10,96,5,Friday,2,4,2,0,77,Network,0
14,78,7,Monday,5,3,6,0,85,Infrastructure,1
13,47,10,Monday,3,1,9,0,73,Infrastructure,1
3,3,7,Saturday,12,2,8,0,54,Application,0
14,1,11,Monday,3,4,5,0,87,Network,1
11,90,9,Monday,7,0,3,0,76,Network,0
2,24,22,Thursday,3,4,1,1,66,Network,0
2,35,3,Thursday,4,0,8,1,87,Application,0
7,14,15,Thursday,7,2,11,0,40,Infrastructure,1
12,67,19,Friday,14,5,7,0,68,Network,1
10,13,5,Saturday,3,0,6,1,100,Database,0
2,47,8,Monday,10,0,1,1,47,Application,0
11,50,22,Wednesday,10,3,1,1,72,Application,0
4,78,4,Saturday,13,5,7,1,46,Application,1
2,85,20,Wednesday,2,2,8,1,68,Application,0
6,26,23,Monday,10,4,8,0,70,Infrastructure,1
8,3,5,Tuesday,7,5,7,1,77,Infrastructure,1
10,51,16,Saturday,5,1,0,1,47,Network,0
4,40,16,Friday,1,2,4,1,70,Network,0
5,68,23,Wednesday,12,5,6,1,76,Application,1
4,36,21,Saturday,10,2,9,1,98,Database,0
3,51,12,Saturday,13,1,5,1,54,Infrastructure,0
5,1,16,Thursday,8,4,10,1,93,Application,1
14,33,13,Tuesday,3,3,11,1,91,Infrastructure,1
9,7,1,Thursday,11,5,0,1,97,Application,0
8,52,18,Tuesday,7,4,9,1,71,Database,1
8,11,2,Tuesday,6,1,5,1,65,Application,0
8,27,1,Friday,10,4,3,0,87,Application,0
12,14,1,Saturday,12,2,2,1,88,Application,0
8,86,21,Thursday,13,3,3,1,50,Database,0
7,80,6,Thursday,14,0,7,0,62,Network,0
8,46,3,Wednesday,6,5,10,1,73,Network,1
11,76,16,Saturday,13,4,5,1,72,Network,1
14,10,5,Monday,13,0,8,1,56,Application,1
8,24,6,Monday,8,3,4,0,72,Network,0
13,61,19,Wednesday,13,0,10,0,41,Application,1
14,18,5,Tuesday,13,4,8,0,99,Infrastructure,1
8,86,8,Wednesday,12,1,3,1,88,Application,0
12,9,19,Wednesday,13,5,11,0,100,Infrastructure,1
10,17,3,Thursday,4,2,3,1,43,Application,0
7,58,4,Wednesday,4,2,5,0,51,Database,0
12,13,18,Sunday,12,5,9,1,68,Database,1
1,50,9,Tuesday,3,0,10,0,81,Network,0
4,6,17,Monday,1,2,6,0,81,Database,0
13,85,14,Friday,14,5,1,1,86,Application,1
13,51,0,Saturday,10,5,3,1,82,Database,1
4,36,4,Wednesday,3,2,7,1,78,Database,0
5,71,4,Saturday,1,1,8,1,81,Application,0
10,25,7,Wednesday,6,0,4,1,58,Network,0
6,11,21,Sunday,8,1,5,0,96,Network,0
4,44,21,Saturday,3,1,9,1,89,Network,0
2,14,21,Thursday,14,3,11,1,41,Infrastructure,1
6,29,19,Thursday,12,0,6,1,46,Network,0
8,74,14,Saturday,4,1,6,0,100,Application,0
8,50,16,Wednesday,5,4,2,1,96,Network,0
7,5,18,Sunday,7,2,1,0,85,Application,0
6,72,12,Sunday,12,0,9,1,61,Infrastructure,0
2,69,21,Wednesday,11,3,7,1,50,Database,0
7,88,20,Tuesday,6,1,8,1,72,Application,0
11,57,9,Monday,2,4,10,0,93,Infrastructure,1
12,26,16,Monday,7,2,7,1,59,Infrastructure,1
14,6,4,Sunday,8,2,7,1,44,Database,1
14,16,17,Friday,14,4,1,0,43,Application,1
5,60,16,Monday,12,0,10,1,53,Network,0
6,12,3,Friday,14,2,3,0,42,Infrastructure,0
10,75,21,Thursday,1,2,5,1,89,Network,0
8,3,6,Friday,6,2,7,1,57,Application,1
14,63,4,Friday,11,5,1,0,97,Application,0
8,64,7,Monday,9,1,11,1,66,Database,1
3,62,7,Sunday,7,1,7,1,43,Network,0
12,6,10,Wednesday,5,2,0,1,42,Application,0
12,19,8,Sunday,13,3,10,0,66,Database,1
14,18,18,Thursday,14,5,5,1,67,Infrastructure,1
7,80,18,Tuesday,10,2,7,1,61,Network,0
1,87,8,Friday,11,0,7,0,81,Database,0
1,43,22,Friday,10,5,11,1,68,Database,1
7,73,19,Saturday,9,3,10,1,55,Infrastructure,1
10,3,16,Friday,2,0,6,1,74,Database,0
9,72,15,Sunday,7,4,6,0,58,Database,0
7,38,6,Wednesday,9,4,10,1,91,Infrastructure,1
10,68,21,Tuesday,2,1,9,1,69,Database,1
5,76,2,Sunday,13,5,10,0,54,Network,1
8,44,20,Saturday,11,1,11,0,44,Application,1
2,95,18,Sunday,10,1,8,0,70,Database,0
9,89,7,Monday,6,5,1,1,82,Database,0
6,80,4,Thursday,9,4,0,0,70,Application,0
13,63,5,Wednesday,14,5,11,1,48,Database,1
9,42,1,Tuesday,3,0,1,1,52,Infrastructure,0
2,64,23,Thursday,8,3,2,0,82,Network,0
3,54,18,Monday,14,1,8,1,60,Infrastructure,0
12,78,12,Thursday,5,4,9,0,85,Application,1
8,77,5,Saturday,7,1,6,0,70,Infrastructure,0
1,71,5,Friday,13,2,4,0,40,Network,0
10,76,1,Friday,12,3,4,0,80,Database,0
7,37,23,Wednesday,3,0,5,1,52,Infrastructure,0
7,4,4,Thursday,8,1,1,1,73,Database,0
13,2,10,Sunday,2,2,0,1,100,Database,0
1,99,10,Friday,13,2,10,0,75,Network,0
9,44,23,Wednesday,8,3,0,0,55,Network,0
8,67,13,Wednesday,2,4,2,1,49,Database,0
4,68,12,Saturday,7,4,0,0,77,Network,0
10,76,7,Wednesday,2,1,8,1,80,Database,1
11,83,14,Monday,7,1,9,0,73,Database,0
5,74,11,Sunday,1,4,4,0,64,Infrastructure,0
2,62,2,Friday,6,0,8,1,96,Database,0
13,1,20,Friday,10,0,4,1,40,Application,1
9,17,22,Tuesday,7,2,0,1,51,Network,0
12,16,4,Monday,4,3,10,0,99,Application,1
12,9,5,Friday,11,0,11,1,98,Application,1
6,53,1,Saturday,11,1,6,1,61,Infrastructure,0
3,73,7,Friday,1,0,6,0,99,Application,0
12,59,4,Tuesday,12,3,3,0,93,Network,0
7,9,21,Thursday,6,1,2,0,96,Database,0
9,12,16,Thursday,4,3,0,0,61,Network,0
3,41,1,Monday,3,4,6,0,100,Infrastructure,0
2,15,10,Wednesday,4,3,4,1,87,Infrastructure,0
7,66,3,Tuesday,6,3,9,0,41,Database,1
7,75,10,Tuesday,5,3,0,1,84,Application,0
4,11,8,Friday,2,1,0,0,47,Database,0
11,8,5,Saturday,2,3,2,0,72,Application,0
9,55,23,Friday,3,3,2,0,44,Application,0
14,96,1,Saturday,11,5,1,0,49,Application,0
8,6,14,Tuesday,6,5,7,1,42,Application,1
13,53,4,Wednesday,12,2,11,1,50,Application,1
13,20,11,Thursday,14,1,7,1,93,Database,0
1,39,12,Monday,1,5,5,0,69,Infrastructure,0
1,99,16,Sunday,11,3,4,1,67,Infrastructure,0
5,72,3,Saturday,7,0,5,1,44,Infrastructure,0
6,34,9,Thursday,8,3,0,1,51,Database,0
3,57,0,Monday,7,0,1,1,83,Network,0
13,19,10,Wednesday,11,4,6,1,84,Database,1
9,71,15,Tuesday,3,4,0,0,68,Infrastructure,0
12,31,10,Wednesday,6,1,7,0,65,Network,0
10,82,8,Saturday,14,1,2,0,68,Application,0
14,40,1,Tuesday,4,4,3,0,68,Infrastructure,0
6,14,6,Friday,5,1,6,1,53,Infrastructure,0
4,81,18,Monday,3,0,9,1,75,Application,0
12,37,17,Friday,5,0,6,1,74,Network,0
7,44,19,Tuesday,6,2,1,1,88,Application,0
8,9,6,Sunday,8,1,4,0,47,Application,0
9,58,22,Monday,12,1,7,1,55,Database,1
13,20,8,Monday,6,2,8,1,82,Application,1
11,92,11,Friday,9,3,4,1,44,Infrastructure,1
6,50,2,Monday,10,0,1,1,55,Infrastructure,0
6,20,22,Tuesday,10,3,3,0,95,Infrastructure,0
8,36,21,Sunday,14,5,10,1,80,Network,1
12,27,15,Saturday,10,2,4,0,52,Infrastructure,1
5,72,6,Saturday,10,5,5,0,47,Application,0
14,32,22,Tuesday,4,5,11,1,93,Database,1
3,1,4,Friday,2,1,5,0,65,Infrastructure,0
12,17,22,Wednesday,12,3,11,0,95,Network,1
3,9,6,Tuesday,9,1,0,1,44,Application,0
13,84,18,Saturday,11,2,5,1,48,Application,1
6,45,16,Tuesday,3,4,10,0,77,Network,1
2,96,15,Monday,11,1,9,1,41,Database,0
6,66,20,Monday,7,5,0,1,46,Network,0
13,32,23,Tuesday,4,5,4,0,69,Database,1
6,45,20,Friday,12,3,10,0,56,Network,1
8,9,18,Wednesday,12,3,6,0,97,Application,0
7,30,17,Monday,1,2,7,1,83,Infrastructure,0
8,84,18,Saturday,8,3,10,0,70,Infrastructure,1
14,38,3,Sunday,13,0,10,1,40,Database,1
9,60,0,Monday,12,1,4,0,67,Application,0
6,1,3,Saturday,4,5,1,0,69,Infrastructure,0
14,5,3,Sunday,11,0,2,0,86,Network,0
3,63,8,Wednesday,6,2,11,0,70,Application,0
10,99,7,Sunday,7,5,6,1,63,Application,1
3,36,1,Monday,8,0,9,0,70,Infrastructure,0
11,65,22,Sunday,10,0,3,1,99,Network,0
12,78,5,Friday,2,5,0,1,92,Network,1
1,73,22,Saturday,9,1,2,1,50,Infrastructure,0
11,94,10,Monday,10,1,9,0,81,Network,0
13,24,3,Monday,13,4,1,1,55,Infrastructure,1
5,4,13,Tuesday,3,0,8,1,48,Database,0
14,78,20,Friday,1,1,0,0,69,Database,0
4,89,21,Friday,2,0,8,0,51,Application,0
9,68,8,Tuesday,8,0,9,0,93,Infrastructure,0
9,25,1,Sunday,10,2,4,0,86,Network,0
14,74,0,Saturday,6,2,11,1,100,Network,1
5,99,3,Thursday,11,5,5,0,55,Infrastructure,0
10,7,11,Wednesday,1,0,5,0,72,Application,0
4,13,4,Friday,11,2,11,0,45,Infrastructure,1
7,68,8,Thursday,9,5,5,0,84,Network,0
6,43,21,Saturday,7,1,8,0,40,Infrastructure,0
4,57,3,Wednesday,10,0,8,1,52,Network,0
13,36,15,Friday,11,2,10,1,76,Network,1
13,14,1,Monday,3,1,9,0,74,Infrastructure,1
10,82,15,Friday,13,0,6,0,83,Database,0
2,72,15,Wednesday,7,5,2,1,65,Network,0
1,96,20,Sunday,6,0,6,0,81,Network,0
4,27,23,Thursday,3,2,4,1,48,Application,0
4,37,23,Sunday,8,1,8,1,56,Network,1
13,87,21,Monday,1,0,7,1,77,Infrastructure,0
1,71,10,Wednesday,5,0,9,1,85,Database,0
6,76,0,Saturday,8,5,11,0,74,Network,1
4,25,14,Sunday,3,4,5,0,64,Database,0
1,67,23,Wednesday,11,0,4,0,89,Application,0
1,90,3,Friday,13,4,9,0,99,Infrastructure,0
13,4,17,Saturday,10,4,1,0,98,Network,0
1,79,16,Tuesday,11,1,10,1,46,Database,0
8,96,6,Tuesday,12,3,11,1,80,Network,1
10,93,17,Sunday,6,5,2,0,86,Database,0
8,74,12,Monday,10,4,10,1,70,Application,1
2,85,19,Wednesday,11,1,10,1,71,Database,0
11,16,19,Thursday,2,5,2,1,90,Network,0
13,19,9,Monday,9,2,3,1,87,Infrastructure,0
7,29,0,Saturday,2,4,2,0,58,Database,0
14,51,1,Sunday,5,3,6,0,90,Database,0
8,18,16,Monday,3,2,5,1,56,Infrastructure,0
8,58,21,Sunday,10,5,7,1,100,Network,1
11,44,2,Friday,12,4,1,0,96,Database,0
10,16,16,Saturday,9,4,1,0,96,Application,0
11,65,11,Thursday,9,3,0,0,45,Network,0
13,2,23,Wednesday,7,0,4,0,64,Database,0
7,56,11,Saturday,10,3,6,1,96,Application,0
5,79,19,Wednesday,5,1,8,1,72,Application,0
1,28,9,Wednesday,9,1,4,1,58,Infrastructure,0
12,65,6,Monday,7,3,10,0,54,Network,1
9,5,9,Friday,2,3,10,1,74,Application,1
13,22,17,Monday,10,3,0,0,88,Database,0
7,13,21,Tuesday,1,3,2,1,71,Network,0
2,65,5,Tuesday,10,3,7,1,77,Infrastructure,0
6,16,6,Wednesday,10,4,2,0,75,Application,0
2,86,16,Friday,14,5,6,0,71,Application,0
1,64,11,Saturday,4,5,9,1,71,Application,1
14,32,16,Wednesday,10,2,2,1,79,Database,0
7,80,17,Saturday,8,1,1,1,93,Network,0
13,51,13,Wednesday,6,1,11,0,75,Database,1
2,79,10,Monday,14,5,9,0,92,Application,1
13,58,1,Wednesday,2,5,5,0,99,Infrastructure,1
14,46,20,Wednesday,5,2,1,0,73,Database,0
14,52,0,Friday,9,3,9,1,49,Infrastructure,1
2,63,10,Friday,6,5,4,0,83,Database,0
13,76,1,Sunday,6,5,4,1,72,Infrastructure,1
11,60,15,Saturday,7,2,4,0,83,Infrastructure,0
5,65,21,Friday,13,3,5,1,94,Application,0
14,81,2,Wednesday,11,1,2,0,49,Application,0
5,55,19,Friday,5,5,9,1,83,Network,1
7,57,0,Friday,3,0,4,0,90,Application,0
1,92,20,Thursday,3,1,7,1,100,Network,0
8,71,19,Thursday,5,1,3,0,74,Application,0
3,73,7,Tuesday,4,0,4,1,61,Infrastructure,0
4,86,18,Monday,5,2,0,0,90,Network,0
9,26,0,Sunday,14,4,0,0,62,Application,0
4,12,4,Sunday,9,3,7,1,46,Database,0
10,71,0,Monday,5,3,1,1,60,Application,0
12,46,10,Friday,4,1,9,0,40,Application,1
5,47,20,Tuesday,13,0,9,0,52,Database,0
7,79,8,Tuesday,4,1,6,0,48,Application,0
4,38,4,Saturday,1,1,6,0,87,Network,0
14,21,1,Sunday,10,5,10,0,89,Application,1
1,14,12,Thursday,4,2,8,0,86,Application,0
9,2,17,Tuesday,12,3,0,0,59,Database,0
4,72,11,Wednesday,14,4,1,1,86,Database,0
9,70,13,Saturday,4,0,0,1,86,Application,0
6,33,4,Sunday,9,4,0,1,49,Database,0
1,6,23,Friday,11,0,10,1,65,Infrastructure,0
12,90,9,Wednesday,4,3,3,0,89,Database,0
3,37,19,Monday,7,2,7,0,86,Network,0
11,14,1,Sunday,1,4,9,0,83,Application,1
2,37,3,Thursday,14,0,7,0,40,Database,0
9,8,11,Wednesday,7,1,11,0,84,Application,1
12,77,10,Friday,14,3,11,0,56,Network,1
1,13,3,Wednesday,2,2,10,1,56,Infrastructure,0
13,40,10,Wednesday,12,5,8,0,78,Infrastructure,1
14,92,8,Tuesday,11,1,1,0,82,Application,0
9,58,9,Thursday,8,2,6,0,51,Database,0
9,18,5,Monday,1,0,11,0,80,Infrastructure,0
8,57,14,Friday,10,1,3,0,54,Application,0
8,83,9,Saturday,3,5,2,0,40,Application,0
11,38,21,Saturday,8,5,11,0,97,Infrastructure,1
14,32,20,Friday,10,2,3,1,93,Application,1
12,86,5,Monday,8,3,3,1,71,Infrastructure,1
1,66,0,Friday,11,4,2,1,50,Infrastructure,0
11,77,20,Tuesday,13,5,8,1,44,Database,1
8,87,21,Saturday,5,5,7,0,90,Application,1
10,25,23,Sunday,5,4,11,1,57,Infrastructure,1
14,92,19,Saturday,8,1,9,1,89,Infrastructure,1
3,58,20,Sunday,10,3,11,0,57,Database,1
11,75,3,Wednesday,5,3,11,1,62,Infrastructure,1
7,33,22,Tuesday,9,2,1,0,91,Database,0
11,88,21,Saturday,1,1,2,1,46,Infrastructure,1
1,66,13,Tuesday,5,3,9,1,85,Application,0
1,30,19,Tuesday,3,2,6,1,65,Application,0
10,81,21,Monday,3,3,4,0,40,Application,0
13,34,19,Saturday,2,1,0,0,67,Database,0
5,86,7,Sunday,3,3,0,1,97,Application,0
5,69,10,Thursday,7,3,11,1,59,Database,1
8,48,14,Sunday,8,3,7,0,80,Network,0
7,40,18,Monday,12,4,5,0,87,Database,0
8,51,7,Monday,8,0,3,1,62,Network,0
6,80,12,Tuesday,11,1,2,1,71,Database,0
6,13,17,Thursday,8,4,8,1,97,Infrastructure,0
2,90,21,Monday,1,0,8,1,77,Database,0
6,31,23,Thursday,14,5,11,0,78,Infrastructure,1
5,39,16,Saturday,11,3,3,1,57,Database,0
13,63,5,Tuesday,7,3,10,0,72,Database,1
3,48,14,Monday,2,4,7,0,97,Network,0
6,87,12,Thursday,11,2,3,0,64,Network,0
8,48,17,Friday,10,1,7,0,71,Infrastructure,0
9,61,10,Sunday,4,0,6,0,87,Infrastructure,0
1,12,12,Monday,5,3,11,0,89,Application,0
3,78,0,Monday,12,1,5,0,89,Application,0
3,56,17,Monday,1,3,6,0,90,Network,0
11,18,4,Thursday,14,3,5,0,67,Infrastructure,1
8,27,5,Wednesday,4,3,10,1,52,Application,1
1,28,0,Saturday,4,1,11,0,58,Infrastructure,0
5,82,6,Sunday,9,4,5,1,42,Network,0
3,80,3,Monday,9,1,6,0,91,Infrastructure,0
2,52,8,Friday,13,1,3,0,66,Network,0
8,16,14,Friday,13,5,11,1,56,Application,1
3,77,5,Tuesday,11,2,4,0,82,Infrastructure,0
7,58,16,Wednesday,10,2,8,0,68,Infrastructure,0
12,93,19,Wednesday,1,4,1,1,88,Application,1
11,9,17,Thursday,8,2,8,1,83,Database,1
1,26,21,Tuesday,4,4,4,0,83,Database,0
6,28,3,Sunday,4,3,9,0,91,Network,0
3,77,8,Thursday,5,3,0,1,87,Infrastructure,0
8,36,13,Tuesday,2,1,10,0,72,Application,0
6,9,2,Saturday,1,3,6,0,67,Network,0
12,47,0,Wednesday,5,2,4,0,59,Application,0
2,78,10,Sunday,7,0,2,1,84,Database,0
6,51,0,Saturday,10,1,2,0,73,Infrastructure,0
7,76,11,Sunday,9,4,0,1,55,Network,0
5,57,8,Thursday,12,3,6,0,78,Database,0
3,32,4,Tuesday,12,1,1,0,93,Database,0
4,67,14,Wednesday,13,1,7,0,41,Infrastructure,0
4,57,17,Wednesday,2,1,3,1,89,Infrastructure,0
6,54,8,Sunday,12,3,3,1,67,Infrastructure,0
10,16,12,Sunday,8,4,10,1,56,Infrastructure,1
1,62,12,Sunday,7,1,4,0,87,Network,0
11,84,23,Monday,2,1,8,0,59,Infrastructure,0
4,96,12,Thursday,5,1,6,1,57,Network,0
10,56,9,Monday,7,5,2,1,92,Infrastructure,0
13,23,9,Sunday,3,3,3,1,67,Network,1
4,17,21,Sunday,2,5,8,0,67,Network,0
10,80,6,Wednesday,6,2,0,0,91,Infrastructure,0
1,38,21,Thursday,10,4,7,1,55,Application,0
9,72,4,Thursday,13,1,7,0,72,Network,0
4,83,19,Saturday,6,5,6,0,60,Network,0
7,30,6,Friday,11,1,5,1,44,Application,0
12,58,19,Tuesday,4,5,6,0,86,Network,1
14,98,9,Friday,1,1,9,1,84,Database,1
3,78,9,Friday,5,3,3,1,76,Database,0
10,22,20,Sunday,1,2,3,1,57,Application,0
12,17,23,Wednesday,11,1,4,1,91,Application,1
3,15,12,Saturday,14,5,3,1,44,Infrastructure,0
14,48,14,Tuesday,11,1,3,0,87,Network,0
8,32,5,Sunday,8,3,8,1,82,Database,1
8,77,19,Sunday,2,4,5,1,50,Application,1
11,85,11,Friday,9,4,2,0,61,Infrastructure,0
12,40,18,Friday,9,2,2,0,62,Application,0
1,97,10,Thursday,3,4,9,1,65,Database,0
10,57,5,Wednesday,6,1,7,1,66,Application,1
2,58,0,Friday,9,3,2,1,42,Application,0
8,91,1,Tuesday,7,1,3,1,90,Network,0
1,99,22,Monday,4,1,5,0,81,Database,0
12,16,14,Sunday,3,2,8,1,99,Network,1
8,28,3,Monday,2,4,5,1,41,Application,1
8,98,4,Wednesday,10,4,2,1,96,Database,0
2,1,14,Monday,10,4,11,1,56,Infrastructure,1
4,41,10,Thursday,1,5,5,0,42,Network,0
6,48,9,Thursday,11,1,3,0,42,Network,0
12,31,16,Tuesday,10,3,4,1,79,Infrastructure,1
11,36,1,Saturday,11,3,4,1,55,Application,1
9,33,19,Wednesday,1,1,2,1,51,Infrastructure,0
8,33,23,Wednesday,12,0,4,0,93,Database,0
12,82,9,Sunday,4,1,11,1,90,Network,1
8,23,19,Monday,4,5,11,0,40,Database,1
7,60,2,Friday,9,4,4,0,90,Application,1
14,87,18,Friday,10,1,6,1,43,Infrastructure,1
13,79,4,Saturday,1,5,8,0,56,Database,1
9,90,2,Sunday,11,0,4,0,58,Network,0
2,30,7,Friday,4,1,8,1,43,Database,0
3,89,4,Saturday,3,4,4,1,86,Network,0
10,45,11,Sunday,9,2,3,0,78,Application,0
8,80,13,Tuesday,13,3,5,0,59,Infrastructure,0
14,39,6,Wednesday,5,0,7,0,88,Database,0
6,45,10,Monday,9,2,3,1,96,Application,0
10,78,7,Tuesday,10,3,4,0,93,Application,0
9,81,4,Thursday,6,2,9,1,80,Database,1
10,12,7,Thursday,11,1,0,0,78,Database,0
4,93,11,Thursday,9,1,9,1,43,Network,0
8,32,14,Saturday,1,3,11,0,56,Application,1
10,56,18,Saturday,13,3,0,0,54,Infrastructure,0
3,24,15,Sunday,4,1,7,1,94,Application,0
3,13,13,Wednesday,4,1,6,1,80,Infrastructure,0
8,20,6,Thursday,14,5,4,0,67,Database,0
5,79,7,Saturday,10,3,8,0,55,Network,0
3,56,6,Sunday,10,3,0,0,45,Network,0
10,53,17,Saturday,6,5,2,0,67,Database,0
11,68,23,Friday,10,3,5,1,71,Network,1
1,54,5,Saturday,13,4,0,0,56,Database,0
3,34,18,Thursday,1,5,11,1,64,Network,1
12,28,3,Tuesday,10,4,5,1,78,Application,1
9,50,22,Thursday,5,1,1,1,56,Network,0
5,2,2,Sunday,3,4,9,1,85,Infrastructure,1
12,94,16,Sunday,1,0,4,1,54,Application,0
10,26,21,Sunday,6,1,10,1,91,Network,1
2,51,18,Friday,3,0,9,0,92,Application,0
7,47,14,Thursday,4,2,1,0,89,Application,0
2,26,5,Monday,12,0,0,1,90,Infrastructure,0
4,84,11,Friday,9,2,11,0,57,Infrastructure,1
12,92,18,Wednesday,2,0,11,1,85,Database,1
7,84,5,Thursday,1,2,3,1,59,Application,0
4,75,10,Saturday,10,2,1,1,62,Network,0
7,74,19,Tuesday,6,1,8,0,44,Infrastructure,0
7,61,19,Thursday,12,3,11,0,78,Application,1
1,23,9,Tuesday,1,3,10,0,51,Database,0
6,37,15,Sunday,1,1,10,1,56,Database,0
9,41,17,Sunday,14,2,2,0,69,Application,0
2,52,13,Monday,7,3,11,1,58,Database,1
14,83,3,Wednesday,2,3,8,1,71,Network,1
3,82,11,Saturday,4,0,3,0,55,Network,0
10,49,19,Friday,4,4,9,1,41,Network,1
5,27,22,Friday,2,1,11,1,51,Network,1
9,6,20,Wednesday,6,4,6,1,100,Infrastructure,1
4,74,7,Monday,10,2,6,1,88,Network,0
1,66,6,Monday,14,0,5,1,92,Infrastructure,0
4,24,8,Sunday,2,3,7,0,42,Infrastructure,0
6,38,23,Thursday,12,5,10,1,47,Infrastructure,1
5,28,16,Monday,8,0,10,1,76,Database,0
14,28,9,Thursday,4,1,5,0,92,Infrastructure,0
13,66,2,Tuesday,1,2,8,0,94,Database,1
1,61,20,Wednesday,7,0,4,1,63,Network,0
4,46,7,Tuesday,6,0,10,0,88,Database,0
6,69,13,Tuesday,12,0,2,1,92,Application,0
13,75,6,Tuesday,14,3,4,0,64,Database,0
10,74,15,Tuesday,6,2,3,0,98,Application,0
10,43,17,Friday,11,3,2,0,99,Database,0
14,59,10,Monday,3,0,0,1,64,Infrastructure,0
4,2,5,Wednesday,10,3,7,0,53,Application,0
14,15,19,Wednesday,7,3,3,0,94,Database,0
9,37,20,Saturday,6,1,11,0,85,Network,0
5,71,13,Tuesday,10,4,2,1,75,Database,0
8,20,20,Wednesday,10,4,11,0,54,Application,1
9,98,12,Sunday,9,1,3,0,71,Network,0
